"Tabela 4711 - Domicílios recenseados, por espécie"
"Variável - Domicílios recenseados (Domicílios)"
"Município";"Ano x Espécie"
"Bueno Brandão (MG)";"5634"
"Buenópolis (MG)";"4868"
"Bugre (MG)";"1906"
"Buritis (MG)";"11690"
"Buritizeiro (MG)";"11084"
"Cabeceira Grande (MG)";"3896"
"Cabo Verde (MG)";"5884"
"Cachoeira da Prata (MG)";"1771"
"Cachoeira de Minas (MG)";"5899"
"Cachoeira Dourada (MG)";"1241"
"Caetanópolis (MG)";"6278"
"Caeté (MG)";"18632"
"Caiana (MG)";"2450"
"Cajuri (MG)";"1789"
"Caldas (MG)";"8548"
"Camacho (MG)";"1465"
"Camanducaia (MG)";"13969"
"Cambuí (MG)";"14408"
"Cambuquira (MG)";"6014"
"Campanário (MG)";"1685"
"Campanha (MG)";"7261"
"Campestre (MG)";"10618"
"Campina Verde (MG)";"10448"
"Campo Azul (MG)";"1704"
"Campo Belo (MG)";"24330"
"Campo do Meio (MG)";"5452"
"Campo Florido (MG)";"3778"
"Campos Altos (MG)";"5750"
"Campos Gerais (MG)";"13133"
"Canaã (MG)";"2203"
"Canápolis (MG)";"4823"
"Cana Verde (MG)";"3018"
"Candeias (MG)";"7606"
"Cantagalo (MG)";"1890"
"Caparaó (MG)";"2402"
"Capela Nova (MG)";"2351"
"Capelinha (MG)";"17715"
"Capetinga (MG)";"3416"
"Capim Branco (MG)";"4763"
"Capinópolis (MG)";"6695"
"Capitão Andrade (MG)";"2485"
"Capitão Enéas (MG)";"6400"
"Capitólio (MG)";"6241"
"Caputira (MG)";"3760"
"Caraí (MG)";"9530"
"Caranaíba (MG)";"1487"
"Carandaí (MG)";"10148"
"Carangola (MG)";"15791"
"Caratinga (MG)";"43134"
"Carbonita (MG)";"5248"
"Careaçu (MG)";"3084"
"Carlos Chagas (MG)";"9224"
"Carmésia (MG)";"1249"
"Carmo da Cachoeira (MG)";"5250"
"Carmo da Mata (MG)";"5732"
"Carmo de Minas (MG)";"5853"
"Carmo do Cajuru (MG)";"12118"
"Carmo do Paranaíba (MG)";"13931"
"Carmo do Rio Claro (MG)";"11246"
"Carmópolis de Minas (MG)";"8603"
"Carneirinho (MG)";"4948"
"Carrancas (MG)";"2531"
"Carvalhópolis (MG)";"1722"
"Carvalhos (MG)";"2453"
"Casa Grande (MG)";"1063"
"Cascalho Rico (MG)";"1780"
"Cássia (MG)";"9437"
"Conceição da Barra de Minas (MG)";"1924"
"Cataguases (MG)";"31782"
"Catas Altas (MG)";"2708"
"Catas Altas da Noruega (MG)";"1594"
"Catuji (MG)";"3677"
"Catuti (MG)";"2408"
"Caxambu (MG)";"10978"
"Cedro do Abaeté (MG)";"690"
"Central de Minas (MG)";"3616"
"Centralina (MG)";"4165"
"Chácara (MG)";"2518"
"Chalé (MG)";"2986"
"Chapada do Norte (MG)";"5895"
"Chapada Gaúcha (MG)";"5080"
"Chiador (MG)";"1609"
"Cipotânea (MG)";"3052"
"Claraval (MG)";"2407"
"Claro dos Poções (MG)";"4484"
"Cláudio (MG)";"14216"
"Coimbra (MG)";"3790"
"Coluna (MG)";"3854"
"Comendador Gomes (MG)";"1551"
"Comercinho (MG)";"4025"
"Conceição da Aparecida (MG)";"5362"
"Conceição das Pedras (MG)";"1284"
"Conceição das Alagoas (MG)";"11524"
"Conceição de Ipanema (MG)";"2181"
"Conceição do Mato Dentro (MG)";"12374"
"Conceição do Pará (MG)";"4029"
"Conceição do Rio Verde (MG)";"6100"
"Conceição dos Ouros (MG)";"4995"
"Cônego Marinho (MG)";"3226"
"Confins (MG)";"3359"
"Congonhal (MG)";"5633"
"Congonhas (MG)";"22740"
"Congonhas do Norte (MG)";"2723"
"Conquista (MG)";"3586"
"Conselheiro Lafaiete (MG)";"58285"
"Conselheiro Pena (MG)";"11321"
"Consolação (MG)";"895"
"Contagem (MG)";"267758"
"Coqueiral (MG)";"4452"
"Coração de Jesus (MG)";"13116"
"Cordisburgo (MG)";"4361"
"Cordislândia (MG)";"1724"
"Corinto (MG)";"11012"
"Coroaci (MG)";"4337"
"Coromandel (MG)";"15097"
"Coronel Fabriciano (MG)";"43598"
"Coronel Murta (MG)";"3774"
"Coronel Pacheco (MG)";"1596"
"Coronel Xavier Chaves (MG)";"1867"
"Córrego Danta (MG)";"2079"
"Córrego do Bom Jesus (MG)";"2699"
"Córrego Fundo (MG)";"2927"
"Córrego Novo (MG)";"1379"
"Couto de Magalhães de Minas (MG)";"2110"
"Crisólita (MG)";"2639"
"Cristais (MG)";"5799"
"Cristália (MG)";"2849"
"Cristiano Otoni (MG)";"2184"
"Cristina (MG)";"4612"
"Crucilândia (MG)";"3139"
"Cruzeiro da Fortaleza (MG)";"1516"
"Cruzília (MG)";"7809"
"Cuparaque (MG)";"2270"
"Curral de Dentro (MG)";"3278"
"Curvelo (MG)";"37360"
"Datas (MG)";"2474"
"Delfim Moreira (MG)";"4487"
"Delfinópolis (MG)";"4874"
"Delta (MG)";"4263"
"Descoberto (MG)";"2659"
"Desterro de Entre Rios (MG)";"4484"
"Desterro do Melo (MG)";"1561"
"Diamantina (MG)";"24765"
"Diogo de Vasconcelos (MG)";"2000"
"Dionísio (MG)";"3493"
"Divinésia (MG)";"2206"
"Divino (MG)";"9761"
"Divino das Laranjeiras (MG)";"2299"
"Divinolândia de Minas (MG)";"3100"
"Divinópolis (MG)";"106845"
"Divisa Alegre (MG)";"2650"
"Divisa Nova (MG)";"2657"
"Divisópolis (MG)";"4008"
"Dom Bosco (MG)";"1967"
"Dom Cavati (MG)";"2654"
"Dom Joaquim (MG)";"2484"
"Dom Silvério (MG)";"2446"
"Dom Viçoso (MG)";"1637"
"Dona Euzébia (MG)";"2797"
"Dores de Campos (MG)";"4530"
"Dores de Guanhães (MG)";"2334"
"Dores do Indaiá (MG)";"7182"
"Dores do Turvo (MG)";"2542"
"Doresópolis (MG)";"843"
"Douradoquara (MG)";"1121"
"Durandé (MG)";"3435"
"Elói Mendes (MG)";"12621"
"Engenheiro Caldas (MG)";"5135"
"Engenheiro Navarro (MG)";"3348"
"Entre Folhas (MG)";"2518"
"Entre Rios de Minas (MG)";"7544"
"Ervália (MG)";"9926"
"Esmeraldas (MG)";"48355"
"Espera Feliz (MG)";"11875"
"Espinosa (MG)";"13975"
"Espírito Santo do Dourado (MG)";"2872"
"Estiva (MG)";"5657"
"Estrela Dalva (MG)";"1367"
"Estrela do Indaiá (MG)";"1952"
"Estrela do Sul (MG)";"3767"
"Eugenópolis (MG)";"5659"
"Ewbank da Câmara (MG)";"1892"
"Extrema (MG)";"23141"
"Fama (MG)";"1799"
"Faria Lemos (MG)";"1650"
"Felício dos Santos (MG)";"2687"
"São Gonçalo do Rio Preto (MG)";"1808"
"Felisburgo (MG)";"3169"
"Felixlândia (MG)";"10992"
"Fernandes Tourinho (MG)";"1464"
"Ferros (MG)";"5186"
"Fervedouro (MG)";"4737"
"Florestal (MG)";"4829"
"Formiga (MG)";"34705"
"Formoso (MG)";"3720"
"Fortaleza de Minas (MG)";"2071"
"Fortuna de Minas (MG)";"1824"
"Francisco Badaró (MG)";"4200"
"Francisco Dumont (MG)";"2614"
"Francisco Sá (MG)";"11505"
"Franciscópolis (MG)";"2467"
"Frei Gaspar (MG)";"2835"
"Frei Inocêncio (MG)";"3963"
"Frei Lagonegro (MG)";"1524"
"Fronteira (MG)";"7751"
"Fronteira dos Vales (MG)";"2051"
"Fruta de Leite (MG)";"2738"
"Frutal (MG)";"28235"
"Funilândia (MG)";"3171"
"Galiléia (MG)";"3521"
"Gameleiras (MG)";"2964"
"Glaucilândia (MG)";"1702"
"Goiabeira (MG)";"1626"
"Goianá (MG)";"2356"
"Gonçalves (MG)";"3354"
"Gonzaga (MG)";"2403"
"Gouveia (MG)";"5341"
"Governador Valadares (MG)";"125248"
"Grão Mogol (MG)";"7214"
"Grupiara (MG)";"777"
"Guanhães (MG)";"15314"
"Guapé (MG)";"7863"
"Guaraciaba (MG)";"4875"
"Guaraciama (MG)";"2721"
"Guaranésia (MG)";"8582"
"Guarani (MG)";"3914"
"Guarará (MG)";"1497"
"Guarda-Mor (MG)";"3344"
"Guaxupé (MG)";"23096"
"Guidoval (MG)";"3813"
"Guimarânia (MG)";"3531"
"Guiricema (MG)";"4091"
"Gurinhatã (MG)";"3702"
"Heliodora (MG)";"2927"
"Iapu (MG)";"5128"
"Ibertioga (MG)";"2491"
"Ibiá (MG)";"10828"
"Ibiaí (MG)";"3277"
"Ibiracatu (MG)";"2700"
"Ibiraci (MG)";"5938"
"Ibirité (MG)";"67182"
"Ibitiúra de Minas (MG)";"1674"
"Ibituruna (MG)";"1305"
"Icaraí de Minas (MG)";"4256"
"Igarapé (MG)";"22197"
"Igaratinga (MG)";"4942"
"Iguatama (MG)";"4064"
"Ijaci (MG)";"3275"
"Ilicínea (MG)";"5870"
"Imbé de Minas (MG)";"3466"
"Inconfidentes (MG)";"3769"
"Indaiabira (MG)";"3348"
"Indianópolis (MG)";"3387"
"Ingaí (MG)";"1377"
"Inhapim (MG)";"11994"
"Inhaúma (MG)";"3359"
"Inimutaba (MG)";"4123"
"Ipaba (MG)";"7312"
"Ipanema (MG)";"9557"
"Ipatinga (MG)";"97613"
"Ipiaçu (MG)";"1981"
"Ipuiúna (MG)";"4089"
"Iraí de Minas (MG)";"3332"
"Itabira (MG)";"49294"
"Itabirinha (MG)";"4870"
"Itabirito (MG)";"24488"
"Itacambira (MG)";"2079"
"Itacarambi (MG)";"7117"
"Itaguara (MG)";"7227"
"Itaipé (MG)";"4837"
"Itajubá (MG)";"40425"
"Itamarandiba (MG)";"15398"
"Itamarati de Minas (MG)";"1874"
"Itambacuri (MG)";"9694"
"Itambé do Mato Dentro (MG)";"1537"
"Itamogi (MG)";"5307"
"Itamonte (MG)";"7245"
"Itanhandu (MG)";"6636"
"Itanhomi (MG)";"5649"
"Itaobim (MG)";"8653"
"Itapagipe (MG)";"6785"
"Itapecerica (MG)";"11401"
"Itapeva (MG)";"6485"
"Itatiaiuçu (MG)";"7891"
"Itaú de Minas (MG)";"6550"
"Itaúna (MG)";"42902"
"Itaverava (MG)";"3076"
"Itinga (MG)";"6191"
"Itueta (MG)";"2995"
"Ituiutaba (MG)";"48640"
"Itumirim (MG)";"3320"
"Iturama (MG)";"17794"
"Itutinga (MG)";"2525"
"Jaboticatubas (MG)";"17732"
"Jacinto (MG)";"5769"
"Jacuí (MG)";"4252"
"Jacutinga (MG)";"12054"
"Jaguaraçu (MG)";"1643"
"Jaíba (MG)";"15742"
"Jampruca (MG)";"2169"
"Janaúba (MG)";"29719"
"Januária (MG)";"29351"
"Japaraíba (MG)";"2154"
"Japonvar (MG)";"4156"
"Jeceaba (MG)";"3174"
"Jenipapo de Minas (MG)";"2839"
"Jequeri (MG)";"6348"
"Jequitaí (MG)";"3923"
"Jequitibá (MG)";"4292"
"Jequitinhonha (MG)";"10611"
"Jesuânia (MG)";"2586"
"Joaíma (MG)";"6216"
"Joanésia (MG)";"2532"
"João Monlevade (MG)";"33244"
"João Pinheiro (MG)";"21891"
"Joaquim Felício (MG)";"2194"
"Jordânia (MG)";"4283"
"José Gonçalves de Minas (MG)";"2185"
"José Raydan (MG)";"2109"
"Josenópolis (MG)";"2005"
"Nova União (MG)";"3430"
"Juatuba (MG)";"15904"
"Juiz de Fora (MG)";"267747"
"Juramento (MG)";"2272"
"Juruaia (MG)";"5013"
"Juvenília (MG)";"2762"
"Ladainha (MG)";"6249"
"Lagamar (MG)";"3987"
"Lagoa da Prata (MG)";"21393"
"Lagoa dos Patos (MG)";"1902"
"Lagoa Dourada (MG)";"5224"
"Lagoa Formosa (MG)";"9368"
"Lagoa Grande (MG)";"4207"
"Lagoa Santa (MG)";"34724"
"Lajinha (MG)";"9753"
"Lambari (MG)";"10600"
"Lamim (MG)";"1722"
"Laranjal (MG)";"3274"
"Lassance (MG)";"3372"
"Lavras (MG)";"47213"
"Leandro Ferreira (MG)";"1985"
"Leme do Prado (MG)";"2259"
"Leopoldina (MG)";"24359"
"Liberdade (MG)";"3086"
"Lima Duarte (MG)";"9930"
"Limeira do Oeste (MG)";"4006"
"Lontra (MG)";"4357"
"Luisburgo (MG)";"3073"
"Luislândia (MG)";"2723"
"Luminárias (MG)";"2855"
"Luz (MG)";"9222"
"Machacalis (MG)";"3393"
"Machado (MG)";"16551"
"Madre de Deus de Minas (MG)";"2838"
"Malacacheta (MG)";"8553"
"Mamonas (MG)";"3547"
"Manga (MG)";"8182"
"Manhuaçu (MG)";"40171"
"Manhumirim (MG)";"9745"
"Mantena (MG)";"13010"
"Maravilhas (MG)";"3091"
"Mar de Espanha (MG)";"6150"
"Maria da Fé (MG)";"5753"
"Mariana (MG)";"28717"
"Marilac (MG)";"1942"
"Mário Campos (MG)";"7158"
"Maripá de Minas (MG)";"1544"
"Marliéria (MG)";"2671"
"Marmelópolis (MG)";"1626"
"Martinho Campos (MG)";"7988"
"Martins Soares (MG)";"3692"
"Mata Verde (MG)";"3417"
"Materlândia (MG)";"2001"
"Mateus Leme (MG)";"20870"
"Matias Barbosa (MG)";"6671"
"Matias Cardoso (MG)";"4109"
"Matipó (MG)";"8083"
"Mato Verde (MG)";"6448"
"Matozinhos (MG)";"16236"
"Matutina (MG)";"2055"
"Medeiros (MG)";"1917"
"Medina (MG)";"9600"
"Mendes Pimentel (MG)";"2963"
"Mercês (MG)";"5316"
"Mesquita (MG)";"3087"
"Minas Novas (MG)";"12464"
"Minduri (MG)";"1757"
"Mirabela (MG)";"6568"
"Miradouro (MG)";"4602"
"Miraí (MG)";"6202"
"Miravânia (MG)";"1922"
"Moeda (MG)";"3131"
"Moema (MG)";"3896"
"Monjolos (MG)";"1278"
"Monsenhor Paulo (MG)";"4096"
"Montalvânia (MG)";"6658"
"Monte Alegre de Minas (MG)";"10067"
"Monte Azul (MG)";"11127"
"Monte Belo (MG)";"6593"
"Monte Carmelo (MG)";"22294"
"Monte Formoso (MG)";"2055"
"Monte Santo de Minas (MG)";"10624"
"Montes Claros (MG)";"180227"
"Monte Sião (MG)";"11717"
"Montezuma (MG)";"3480"
"Morada Nova de Minas (MG)";"5066"
"Morro da Garça (MG)";"1343"
"Morro do Pilar (MG)";"1868"
"Munhoz (MG)";"3984"
"Muriaé (MG)";"50591"
"Mutum (MG)";"13465"
"Muzambinho (MG)";"10887"
"Nacip Raydan (MG)";"1269"
"Nanuque (MG)";"16864"
"Naque (MG)";"2701"
"Natalândia (MG)";"1674"
"Natércia (MG)";"2370"
"Nazareno (MG)";"4376"
"Nepomuceno (MG)";"11888"
"Ninheira (MG)";"4308"
"Nova Belém (MG)";"1734"
"Nova Era (MG)";"7506"
"Nova Lima (MG)";"48413"
"Nova Módica (MG)";"1971"
"Nova Ponte (MG)";"6275"
"Nova Porteirinha (MG)";"3041"
"Nova Resende (MG)";"7873"
"Nova Serrana (MG)";"42938"
"Novo Cruzeiro (MG)";"12338"
"Novo Oriente de Minas (MG)";"4780"
"Novorizonte (MG)";"2507"
"Olaria (MG)";"1188"
"Olhos-d'Água (MG)";"2949"
"Olímpio Noronha (MG)";"1304"
"Oliveira (MG)";"18389"
"Oliveira Fortes (MG)";"1099"
"Onça de Pitangui (MG)";"1919"
"Oratórios (MG)";"2032"
"Orizânia (MG)";"3701"
"Ouro Branco (MG)";"17221"
"Ouro Fino (MG)";"16211"
"Ouro Preto (MG)";"37581"
"Ouro Verde de Minas (MG)";"2523"
"Padre Carvalho (MG)";"2345"
"Padre Paraíso (MG)";"7550"
"Paineiras (MG)";"2481"
"Pains (MG)";"3916"
"Pai Pedro (MG)";"2873"
"Paiva (MG)";"802"
"Palma (MG)";"2977"
"Palmópolis (MG)";"3146"
"Papagaios (MG)";"5606"
"Paracatu (MG)";"39829"
"Pará de Minas (MG)";"41420"
"Paraguaçu (MG)";"9819"
"Paraisópolis (MG)";"10605"
"Paraopeba (MG)";"11127"
"Passabém (MG)";"955"
"Passa Quatro (MG)";"7166"
"Passa Tempo (MG)";"4708"
"Passa Vinte (MG)";"1456"
"Passos (MG)";"51183"
"Patis (MG)";"2624"
"Patos de Minas (MG)";"77170"
"Patrocínio (MG)";"38570"
"Patrocínio do Muriaé (MG)";"2981"
"Paula Cândido (MG)";"4347"
"Paulistas (MG)";"2034"
"Pavão (MG)";"3602"
"Peçanha (MG)";"7359"
"Pedra Azul (MG)";"9188"
"Pedra Bonita (MG)";"2800"
"Pedra do Anta (MG)";"1741"
"Pedra do Indaiá (MG)";"2207"
"Pedra Dourada (MG)";"1283"
"Pedralva (MG)";"5141"
"Pedras de Maria da Cruz (MG)";"5532"
"Pedrinópolis (MG)";"1806"
"Pedro Leopoldo (MG)";"27221"
"Pedro Teixeira (MG)";"1081"
"Pequeri (MG)";"1676"
"Pequi (MG)";"2314"
"Perdigão (MG)";"6545"
"Perdizes (MG)";"8238"
"Perdões (MG)";"9734"
"Periquito (MG)";"3074"
"Pescador (MG)";"1703"
"Piau (MG)";"1823"
"Piedade de Caratinga (MG)";"4087"
"Piedade de Ponte Nova (MG)";"1597"
"Piedade do Rio Grande (MG)";"2820"
"Piedade dos Gerais (MG)";"3311"
"Pimenta (MG)";"4650"
"Pingo-d'Água (MG)";"1933"
"Pintópolis (MG)";"2973"
"Piracema (MG)";"4094"
"Pirajuba (MG)";"2443"
"Piranga (MG)";"7893"
"Piranguçu (MG)";"3079"
"Piranguinho (MG)";"4467"
"Pirapetinga (MG)";"5262"
"Pirapora (MG)";"23417"
"Piraúba (MG)";"5529"
"Pitangui (MG)";"12168"
"Piumhi (MG)";"16433"
"Planura (MG)";"5735"
"Poço Fundo (MG)";"8122"
"Poços de Caldas (MG)";"79891"
"Pocrane (MG)";"4524"
"Pompéu (MG)";"15212"
"Ponte Nova (MG)";"25623"
"Ponto Chique (MG)";"1874"
"Ponto dos Volantes (MG)";"4779"
"Porteirinha (MG)";"17827"
"Porto Firme (MG)";"4962"
"Poté (MG)";"6945"
"Pouso Alegre (MG)";"70859"
"Pouso Alto (MG)";"3383"
"Prados (MG)";"4599"
"Prata (MG)";"14581"
"Pratápolis (MG)";"4409"
"Pratinha (MG)";"1927"
"Presidente Bernardes (MG)";"2588"
"Presidente Juscelino (MG)";"2102"
"Presidente Kubitschek (MG)";"1291"
"Presidente Olegário (MG)";"10636"
"Alto Jequitibá (MG)";"4206"
"Prudente de Morais (MG)";"4987"
"Quartel Geral (MG)";"2042"
"Queluzito (MG)";"1090"
"Raposos (MG)";"6728"
"Raul Soares (MG)";"11375"
"Recreio (MG)";"4684"
"Reduto (MG)";"3800"
"Resende Costa (MG)";"6146"
"Resplendor (MG)";"8625"
"Ressaquinha (MG)";"2244"
"Riachinho (MG)";"3581"
"Riacho dos Machados (MG)";"3687"
"Ribeirão das Neves (MG)";"135549"
"Ribeirão Vermelho (MG)";"1907"
"Rio Acima (MG)";"5479"
"Rio Casca (MG)";"6046"
"Rio Doce (MG)";"1293"
"Rio do Prado (MG)";"2306"
"Rio Espera (MG)";"3198"
"Rio Manso (MG)";"3797"
"Rio Novo (MG)";"4141"
"Rio Paranaíba (MG)";"7680"
"Rio Pardo de Minas (MG)";"13099"
"Rio Piracicaba (MG)";"6684"
"Rio Pomba (MG)";"8766"
"Rio Preto (MG)";"3065"
"Rio Vermelho (MG)";"6137"
"Ritápolis (MG)";"2942"
"Rochedo de Minas (MG)";"1123"
"Rodeiro (MG)";"3533"
"Romaria (MG)";"1786"
"Rosário da Limeira (MG)";"2413"
"Rubelita (MG)";"3415"
"Rubim (MG)";"4415"
"Sabará (MG)";"55987"
"Sabinópolis (MG)";"6828"
"Sacramento (MG)";"12968"
"Salinas (MG)";"20043"
"Salto da Divisa (MG)";"2615"
"Santa Bárbara (MG)";"13214"
"Santa Bárbara do Leste (MG)";"3776"
"Santa Bárbara do Monte Verde (MG)";"2138"
"Santa Bárbara do Tugúrio (MG)";"2189"
"Santa Cruz de Minas (MG)";"3403"
"Santa Cruz de Salinas (MG)";"2325"
"Santa Cruz do Escalvado (MG)";"2441"
"Santa Efigênia de Minas (MG)";"1992"
"Santa Fé de Minas (MG)";"1981"
"Santa Helena de Minas (MG)";"2504"
"Santa Juliana (MG)";"6247"
"Santa Luzia (MG)";"90310"
"Santa Margarida (MG)";"6634"
"Santa Maria de Itabira (MG)";"4727"
"Santa Maria do Salto (MG)";"2464"
"Santa Maria do Suaçuí (MG)";"6279"
"Santana da Vargem (MG)";"3044"
"Santana de Cataguases (MG)";"1854"
"Santana de Pirapama (MG)";"4671"
"Santana do Deserto (MG)";"1874"
"Santana do Garambéu (MG)";"1166"
"Santana do Jacaré (MG)";"2104"
"Santana do Manhuaçu (MG)";"3974"
"Santana do Paraíso (MG)";"20228"
"Santana do Riacho (MG)";"3649"
"Santana dos Montes (MG)";"2040"
"Santa Rita de Caldas (MG)";"4618"
"Santa Rita de Jacutinga (MG)";"3147"
"Santa Rita de Minas (MG)";"3297"
"Santa Rita de Ibitipoca (MG)";"1926"
"Santa Rita do Itueto (MG)";"3082"
"Santa Rita do Sapucaí (MG)";"17742"
"Santa Rosa da Serra (MG)";"1739"
"Santa Vitória (MG)";"11139"
"Santo Antônio do Amparo (MG)";"7429"
"Santo Antônio do Aventureiro (MG)";"1937"
"Santo Antônio do Grama (MG)";"1851"
"Santo Antônio do Itambé (MG)";"1875"
"Santo Antônio do Jacinto (MG)";"4942"
"Santo Antônio do Monte (MG)";"13700"
"Santo Antônio do Retiro (MG)";"3242"
"Santo Antônio do Rio Abaixo (MG)";"1033"
"Santo Hipólito (MG)";"1790"
"Santos Dumont (MG)";"20585"
"São Bento Abade (MG)";"1835"
"São Brás do Suaçuí (MG)";"2234"
"São Domingos das Dores (MG)";"2503"
"São Domingos do Prata (MG)";"9123"
"São Félix de Minas (MG)";"1627"
"São Francisco (MG)";"21607"
"São Francisco de Paula (MG)";"3153"
"São Francisco de Sales (MG)";"3051"
"São Francisco do Glória (MG)";"2381"
"São Geraldo (MG)";"4984"
"São Geraldo da Piedade (MG)";"1625"
"São Geraldo do Baixio (MG)";"1781"
"São Gonçalo do Abaeté (MG)";"4493"
"São Gonçalo do Pará (MG)";"6350"
"São Gonçalo do Rio Abaixo (MG)";"5741"
"São Gonçalo do Sapucaí (MG)";"10623"
"São Gotardo (MG)";"17117"
"São João Batista do Glória (MG)";"3897"
"São João da Lagoa (MG)";"3129"
"São João da Mata (MG)";"1568"
"São João da Ponte (MG)";"11040"
"São João das Missões (MG)";"4596"
"São João del Rei (MG)";"45678"
"São João do Manhuaçu (MG)";"4631"
"São João do Manteninha (MG)";"2878"
"São João do Oriente (MG)";"3746"
"São João do Pacuí (MG)";"1996"
"São João do Paraíso (MG)";"9948"
"São João Evangelista (MG)";"7660"
"São João Nepomuceno (MG)";"13101"
"São Joaquim de Bicas (MG)";"15400"
"São José da Barra (MG)";"4197"
"São José da Lapa (MG)";"10807"
"São José da Safira (MG)";"1732"
"São José da Varginha (MG)";"2497"
"São José do Alegre (MG)";"2012"
"São José do Divino (MG)";"1879"
"São José do Goiabal (MG)";"2537"
"São José do Jacuri (MG)";"2931"
"São José do Mantimento (MG)";"1311"
"São Lourenço (MG)";"22452"
"São Miguel do Anta (MG)";"3000"
"São Pedro da União (MG)";"2873"
"São Pedro dos Ferros (MG)";"3328"
"São Pedro do Suaçuí (MG)";"2412"
"São Romão (MG)";"3627"
"São Roque de Minas (MG)";"4091"
"São Sebastião da Bela Vista (MG)";"3400"
"São Sebastião da Vargem Alegre (MG)";"1570"
"São Sebastião do Anta (MG)";"3040"
"São Sebastião do Maranhão (MG)";"4329"
"São Sebastião do Oeste (MG)";"5060"
"São Sebastião do Paraíso (MG)";"31687"
"São Sebastião do Rio Preto (MG)";"860"
"São Sebastião do Rio Verde (MG)";"1252"
"São Tiago (MG)";"5769"
"São Tomás de Aquino (MG)";"3199"
"São Tomé das Letras (MG)";"4368"
"São Vicente de Minas (MG)";"3272"
"Sapucaí-Mirim (MG)";"3756"
"Sardoá (MG)";"2475"
"Sarzedo (MG)";"15183"
"Setubinha (MG)";"4034"
"Sem-Peixe (MG)";"1357"
"Senador Amaral (MG)";"2666"
"Senador Cortes (MG)";"1021"
"Senador Firmino (MG)";"4032"
"Senador José Bento (MG)";"1049"
"Senador Modestino Gonçalves (MG)";"2258"
"Senhora de Oliveira (MG)";"2762"
"Senhora do Porto (MG)";"1569"
"Senhora dos Remédios (MG)";"4835"
"Sericita (MG)";"3175"
"Seritinga (MG)";"931"
"Serra Azul de Minas (MG)";"1741"
"Serra da Saudade (MG)";"576"
"Serra dos Aimorés (MG)";"3436"
"Serra do Salitre (MG)";"5322"
"Serrania (MG)";"3433"
"Serranópolis de Minas (MG)";"2062"
"Serranos (MG)";"1100"
"Serro (MG)";"10198"
"Sete Lagoas (MG)";"97409"
"Silveirânia (MG)";"1233"
"Silvianópolis (MG)";"3436"
"Simão Pereira (MG)";"1672"
"Simonésia (MG)";"8993"
"Sobrália (MG)";"2736"
"Soledade de Minas (MG)";"3060"
"Tabuleiro (MG)";"2268"
"Taiobeiras (MG)";"14456"
"Taparuba (MG)";"1807"
"Tapira (MG)";"2193"
"Tapiraí (MG)";"1085"
"Taquaraçu de Minas (MG)";"3801"
"Tarumirim (MG)";"6897"
"Teixeiras (MG)";"5943"
"Teófilo Otoni (MG)";"60684"
"Timóteo (MG)";"33133"
"Tiradentes (MG)";"4526"
"Tiros (MG)";"4355"
"Tocantins (MG)";"7579"
"Tocos do Moji (MG)";"1894"
"Toledo (MG)";"3780"
"Tombos (MG)";"4357"
"Três Corações (MG)";"32109"
"Três Marias (MG)";"15121"
"Três Pontas (MG)";"23885"
"Tumiritinga (MG)";"3075"
"Tupaciguara (MG)";"12258"
"Turmalina (MG)";"10620"
"Turvolândia (MG)";"2650"
"Ubá (MG)";"47481"
"Ubaí (MG)";"5034"
"Ubaporanga (MG)";"6046"
"Uberaba (MG)";"152552"
"Uberlândia (MG)";"336870"
"Umburatiba (MG)";"1334"
"Unaí (MG)";"39753"
"União de Minas (MG)";"2051"
"Uruana de Minas (MG)";"1746"
"Urucânia (MG)";"4157"
"Urucuia (MG)";"4691"
"Vargem Alegre (MG)";"2949"
"Vargem Bonita (MG)";"1403"
"Vargem Grande do Rio Pardo (MG)";"1931"
"Varginha (MG)";"60249"
"Varjão de Minas (MG)";"3083"
"Várzea da Palma (MG)";"15975"
"Varzelândia (MG)";"9043"
"Vazante (MG)";"9660"
"Verdelândia (MG)";"3661"
"Veredinha (MG)";"3204"
"Veríssimo (MG)";"2144"
"Vermelho Novo (MG)";"2216"
"Vespasiano (MG)";"53169"
"Viçosa (MG)";"40375"
"Vieiras (MG)";"1851"
"Mathias Lobato (MG)";"1433"
"Virgem da Lapa (MG)";"6198"
"Virgínia (MG)";"4577"
"Virginópolis (MG)";"4850"
"Virgolândia (MG)";"2530"
"Visconde do Rio Branco (MG)";"17931"
"Volta Grande (MG)";"2380"
"Wenceslau Braz (MG)";"1251"
"Afonso Cláudio (ES)";"14358"
"Águia Branca (ES)";"4580"
"Água Doce do Norte (ES)";"6168"
"Alegre (ES)";"15490"
"Alfredo Chaves (ES)";"7673"
"Alto Rio Novo (ES)";"3709"
"Anchieta (ES)";"16998"
"Apiacá (ES)";"3710"
"Aracruz (ES)";"42008"
"Atílio Vivácqua (ES)";"4765"
"Baixo Guandu (ES)";"14061"
"Barra de São Francisco (ES)";"19818"
"Boa Esperança (ES)";"6011"
"Bom Jesus do Norte (ES)";"4940"
"Brejetuba (ES)";"6029"
"Cachoeiro de Itapemirim (ES)";"83793"
"Cariacica (ES)";"152363"
"Castelo (ES)";"17259"
"Colatina (ES)";"55274"
"Conceição da Barra (ES)";"14049"
"Conceição do Castelo (ES)";"5666"
"Divino de São Lourenço (ES)";"2577"
